year,canton,diseasesGroup,diseases,species,count
2017,SH,Diseases to be controlled,American foulbrood of bees,Bees,1
2017,JU,Diseases to be controlled,Bluetongue,Cattle,1
2017,FR,Diseases to be controlled,Salmonellosis,Pig,1
2017,SG,Diseases to be controlled,Salmonellosis,Snake,1
2017,BE,Eradicable diseases,Viral hemorrhagic septicemia,Fish,1
2017,ZH,Diseases to be monitored,Campylobacteriosis,Cat,6
2017,SO,Diseases to be monitored,Campylobacteriosis,Cat,1
2017,SG,Diseases to be monitored,Campylobacteriosis,Cattle,4
2017,TG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2017,TI,Diseases to be controlled,Paratuberculosis,Goat,2
2017,UR,Diseases to be monitored,Neosporosis,Cattle,1
2017,SH,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2017,VS,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,2
2017,VS,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2017,UR,Diseases to be monitored,Campylobacteriosis,Dog,1
2017,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,12
2017,AG,Diseases to be monitored,Campylobacteriosis,Dog,4
2017,BE,Diseases to be monitored,Yersiniosis,Cattle,1
2017,SH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2017,LU,Diseases to be monitored,Enzootic abortion of ewes,Goat,3
2017,SO,Diseases to be controlled,Salmonellosis,Cattle,2
2017,ZH,Diseases to be monitored,Echinococcosis,Pig,3
2017,AG,Diseases to be monitored,Listeriosis,Sheep,1
2017,BE,Diseases to be controlled,Salmonellosis,Cat,1
2017,SG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2017,TG,Diseases to be controlled,Avian chlamydiosis,Budgerigar,1
2017,NE,Diseases to be controlled,Salmonellosis,Snake,4
2017,BE,Diseases to be controlled,European foulbrood of bees,Bees,107
2017,ZH,Diseases to be monitored,Neosporosis,Cattle,2
2017,VS,Highly contagious diseases,"Avian influenza, AI",Other wild bird,4
2017,TI,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2017,SG,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2017,VS,Diseases to be controlled,Paratuberculosis,Sheep,1
2017,VD,Diseases to be monitored,Maedi-Visna,Goat,1
2017,GR,Diseases to be controlled,American foulbrood of bees,Bees,5
2017,ZH,Diseases to be monitored,Campylobacteriosis,Other wild animal,1
2017,AG,Diseases to be controlled,Salmonellosis,Horse,1
2017,GR,Diseases to be controlled,Hypodermosis,Cattle,1
2017,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,4
2017,ZH,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2017,GR,Diseases to be controlled,Paratuberculosis,Goat,1
2017,GR,Diseases to be monitored,Campylobacteriosis,Cattle,1
2017,VS,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2017,AG,Diseases to be monitored,Echinococcosis,Other wild animal,1
2017,BE,Highly contagious diseases,"Avian influenza, AI",Other wild bird,1
2017,TI,Diseases to be controlled,American foulbrood of bees,Bees,6
2017,FR,Diseases to be controlled,American foulbrood of bees,Bees,1
2017,NE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2017,GR,Diseases to be controlled,Salmonellosis,Sheep,1
2017,SO,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2017,AI,Diseases to be monitored,Q fever (Coxiellosis),Cattle,3
2017,SG,Diseases to be monitored,Campylobacteriosis,Dog,5
2017,SG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2017,TI,Diseases to be monitored,Campylobacteriosis,Cattle,1
2017,BE,Diseases to be controlled,Salmonellosis,Dog,2
2017,NE,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2017,FR,Diseases to be monitored,Echinococcosis,Pig,4
2017,SZ,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,12
2017,SO,Diseases to be controlled,European foulbrood of bees,Bees,7
2017,VS,Diseases to be monitored,Campylobacteriosis,Dog,2
2017,FR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2017,AG,Eradicable diseases,Equine infectious anemia,Horse,1
2017,SH,Diseases to be monitored,Campylobacteriosis,Dog,1
2017,TG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,9
2017,UR,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2017,UR,Diseases to be controlled,Paratuberculosis,Cattle,1
2017,ZH,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2017,BS,Diseases to be controlled,Salmonellosis,Snake,2
2017,TG,Diseases to be monitored,Campylobacteriosis,Dog,1
2017,AG,Diseases to be monitored,Campylobacteriosis,Cattle,2
2017,SO,Diseases to be monitored,Campylobacteriosis,Other wild animal,1
2017,ZH,Diseases to be monitored,Maedi-Visna,Sheep,1
2017,FR,Diseases to be monitored,Campylobacteriosis,Other zoo animal,1
2017,VD,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2017,SG,Diseases to be controlled,Salmonellosis,Pig,1
2017,LU,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2017,ZH,Diseases to be monitored,Campylobacteriosis,Dog,18
2017,VS,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,2
2017,GE,Diseases to be monitored,Cryptosporidiosis,Snake,1
2017,FR,Diseases to be controlled,European foulbrood of bees,Bees,11
2017,BE,Diseases to be monitored,Echinococcosis,Pig,38
2017,BE,Diseases to be monitored,Neosporosis,Cattle,6
2017,VD,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2017,AG,Diseases to be controlled,Salmonellosis,Cattle,6
2017,BE,Diseases to be controlled,American foulbrood of bees,Bees,2
2017,FR,Diseases to be controlled,Paratuberculosis,Cattle,6
2017,AG,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2017,ZH,Diseases to be controlled,Salmonellosis,Other wild bird,1
2017,BL,Diseases to be controlled,American foulbrood of bees,Bees,3
2017,ZH,Diseases to be monitored,Listeriosis,Sheep,1
2017,SG,Diseases to be monitored,Echinococcosis,Pig,5
2017,VS,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2017,VD,Diseases to be monitored,Campylobacteriosis,Dog,10
2017,AG,Diseases to be monitored,Toxoplasmosis,Other wild animal,1
2017,OW,Diseases to be controlled,American foulbrood of bees,Bees,1
2017,SG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,3
2017,BE,Diseases to be monitored,Tularemia,Hare,1
2017,VD,Diseases to be controlled,Salmonellosis,Cat,1
2017,SH,Diseases to be controlled,Salmonellosis,Cattle,2
2017,UR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,6
2017,TI,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2017,AR,Diseases to be monitored,Echinococcosis,Pig,3
2017,SO,Diseases to be controlled,Salmonellosis,Lizard,1
2017,VS,Diseases to be monitored,Maedi-Visna,Goat,3
2017,VS,Diseases to be controlled,Salmonellosis,Dog,1
2017,BS,Diseases to be monitored,Campylobacteriosis,Other zoo animal,2
2017,AG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,2
2017,GL,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2017,VD,Diseases to be monitored,Tularemia,Monkey,1
2017,LU,Diseases to be controlled,Salmonellosis,Cattle,9
2017,SZ,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2017,ZH,Diseases to be controlled,Salmonellosis,Dog,2
2017,NE,Diseases to be monitored,Campylobacteriosis,Snake,1
2017,BE,Diseases to be monitored,Trichinellosis,Lynx,3
2017,SG,Diseases to be controlled,American foulbrood of bees,Bees,10
2017,FL,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,2
2017,ZH,Diseases to be monitored,Cryptosporidiosis,Cattle,1
2017,TI,Diseases to be monitored,Listeriosis,Cattle,1
2017,ZH,Diseases to be controlled,Salmonellosis,Lizard,6
2017,ZH,Diseases to be controlled,Paratuberculosis,Sheep,1
2017,VD,Diseases to be controlled,Salmonellosis,Pig,1
2017,JU,Diseases to be controlled,Paratuberculosis,Cattle,5
2017,VD,Diseases to be monitored,Campylobacteriosis,Chicken,1
2017,SO,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2017,GL,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2017,VS,Diseases to be controlled,Paratuberculosis,Cattle,1
2017,LU,Diseases to be controlled,Paratuberculosis,Cattle,5
2017,FR,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2017,LU,Diseases to be monitored,Campylobacteriosis,Dog,5
2017,LU,Diseases to be controlled,Salmonellosis,Pig,2
2017,LU,Diseases to be monitored,Campylobacteriosis,Cattle,2
2017,TG,Diseases to be controlled,European foulbrood of bees,Bees,42
2017,VD,Diseases to be controlled,Salmonella infection of poultry,Other domestic bird,1
2017,FL,Diseases to be controlled,European foulbrood of bees,Bees,2
2017,SG,Diseases to be monitored,Campylobacteriosis,Pig,1
2017,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2017,BE,Diseases to be controlled,Leptospirosis,Other wild animal,2
2017,SG,Diseases to be controlled,Paratuberculosis,Cattle,1
2017,BS,Diseases to be controlled,Salmonellosis,Lizard,1
2017,NE,Highly contagious diseases,"Avian influenza, AI",Other wild bird,1
2017,ZH,Diseases to be monitored,Campylobacteriosis,Monkey,1
2017,BL,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2017,VD,Diseases to be controlled,Paratuberculosis,Cattle,2
2017,NE,Diseases to be monitored,Campylobacteriosis,Dog,3
2017,OW,Diseases to be monitored,Cryptosporidiosis,Goat,1
2017,SG,Diseases to be monitored,Blackleg,Cattle,1
2017,FR,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2017,AR,Diseases to be monitored,Neosporosis,Cattle,1
2017,ZH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,10
2017,VD,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,3
2017,GE,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2017,AG,Diseases to be controlled,Paratuberculosis,Cattle,2
2017,VD,Highly contagious diseases,"Avian influenza, AI",Other wild bird,2
2017,FR,Diseases to be monitored,Cryptosporidiosis,Cattle,11
2018,LU,Diseases to be monitored,Campylobacteriosis,Domestic goose,1
2018,ZH,Diseases to be monitored,Neosporosis,Stag,1
2018,VD,Diseases to be monitored,Campylobacteriosis,Cattle,2
2018,LU,Diseases to be monitored,Yersiniosis,Dog,2
2018,VD,Diseases to be controlled,Salmonellosis,Horse,1
2018,TG,Diseases to be controlled,American foulbrood of bees,Bees,7
2018,AG,Diseases to be monitored,Campylobacteriosis,Dog,1
2018,TI,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2018,OW,Diseases to be controlled,European foulbrood of bees,Bees,1
2018,JU,Diseases to be monitored,Listeriosis,Cattle,1
2018,AG,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,4
2018,AR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,10
2018,TG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,6
2018,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,AR,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2018,FL,Diseases to be monitored,Tularemia,Hare,1
2018,BE,Diseases to be controlled,Salmonellosis,Cattle,7
2018,TG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,2
2018,SG,Diseases to be controlled,American foulbrood of bees,Bees,5
2018,LU,Diseases to be monitored,Campylobacteriosis,Pig,1
2018,FR,Diseases to be monitored,Cryptosporidiosis,Goat,2
2018,ZH,Diseases to be controlled,Salmonellosis,Horse,1
2018,BE,Diseases to be monitored,Campylobacteriosis,Cat,3
2018,SG,Diseases to be controlled,Paratuberculosis,Goat,1
2018,TG,Diseases to be monitored,Neosporosis,Cattle,1
2018,SG,Diseases to be controlled,Salmonellosis,Lizard,5
2018,ZH,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,2
2018,VS,Diseases to be monitored,Listeriosis,Cattle,1
2018,ZH,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2018,SO,Diseases to be controlled,Salmonellosis,Snake,1
2018,SO,Diseases to be monitored,Echinococcosis,Wild boar,1
2018,SO,Diseases to be monitored,Listeriosis,Cattle,2
2018,BE,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2018,SZ,Diseases to be controlled,American foulbrood of bees,Bees,8
2018,SG,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2018,NE,Diseases to be controlled,Paratuberculosis,Cattle,2
2018,GR,Diseases to be controlled,Salmonellosis,Sheep,3
2018,LU,Diseases to be controlled,European foulbrood of bees,Bees,28
2018,JU,Diseases to be controlled,Paratuberculosis,Cattle,11
2018,BE,Diseases to be monitored,Tularemia,Hare,6
2018,AG,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2018,ZH,Diseases to be controlled,Salmonellosis,Other zoo animal,1
2018,SZ,Diseases to be monitored,Enzootic abortion of ewes,Sheep,2
2018,SG,Diseases to be controlled,European foulbrood of bees,Bees,22
2018,AG,Diseases to be monitored,Echinococcosis,Pig,2
2018,VD,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2018,LU,Diseases to be monitored,Echinococcosis,Pig,2
2018,GL,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,TI,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2018,TG,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2018,FR,Diseases to be monitored,Campylobacteriosis,Dog,1
2018,GL,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2018,SO,Diseases to be controlled,Paratuberculosis,Cattle,2
2018,FR,Eradicable diseases,Swine brucellosis,Hare,1
2018,VS,Diseases to be controlled,European foulbrood of bees,Bees,2
2018,VS,Diseases to be controlled,Paratuberculosis,Sheep,1
2018,ZH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,8
2018,LU,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2018,UR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,15
2018,ZH,Diseases to be monitored,Campylobacteriosis,Cattle,7
2018,SG,Diseases to be controlled,Salmonellosis,Dog,1
2018,BE,Diseases to be monitored,Maedi-Visna,Goat,2
2018,LU,Diseases to be monitored,Echinococcosis,Dog,1
2018,NE,Diseases to be monitored,Campylobacteriosis,Dog,2
2018,BE,Diseases to be controlled,Bluetongue,Cattle,13
2018,ZG,Diseases to be controlled,European foulbrood of bees,Bees,4
2018,ZH,Diseases to be controlled,Salmonellosis,Cat,2
2018,BE,Diseases to be monitored,Campylobacteriosis,Cattle,3
2018,ZH,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2018,ZH,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2018,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2018,ZH,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2018,FR,Diseases to be controlled,American foulbrood of bees,Bees,2
2018,GR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,17
2018,GL,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2018,JU,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2018,FR,Diseases to be monitored,Campylobacteriosis,Cattle,1
2018,BL,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2018,FR,Diseases to be monitored,Neosporosis,Cattle,3
2018,VS,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,11
2018,GL,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2018,SG,Diseases to be controlled,Paratuberculosis,Cattle,2
2018,JU,Diseases to be controlled,Bluetongue,Cattle,27
2018,SZ,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,SG,Diseases to be monitored,Q fever (Coxiellosis),Sheep,3
2018,JU,Diseases to be controlled,Salmonellosis,Dog,1
2018,JU,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,2
2018,BE,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,12
2018,BE,Diseases to be monitored,Cryptosporidiosis,Goat,1
2018,AR,Diseases to be monitored,Maedi-Visna,Goat,1
2018,AG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,6
2018,NW,Diseases to be monitored,Neosporosis,Cattle,1
2018,ZH,Diseases to be controlled,Contagious equine metritis,Horse,1
2018,SG,Diseases to be controlled,Salmonellosis,Sheep,1
2018,LU,Diseases to be monitored,Tularemia,Hare,3
2018,AR,Diseases to be controlled,Salmonellosis,Pig,1
2018,ZH,Diseases to be controlled,Salmonellosis,Lizard,8
2018,SG,Highly contagious diseases,Newcastle disease,Pigeon,1
2018,SO,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2018,GR,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2018,AG,Diseases to be controlled,European foulbrood of bees,Bees,7
2018,BE,Diseases to be monitored,Listeriosis,Goat,2
2018,ZH,Diseases to be monitored,Listeriosis,Cattle,1
2018,LU,Diseases to be monitored,Campylobacteriosis,Dog,1
2018,VD,Diseases to be monitored,Trichinellosis,Lynx,1
2018,BE,Diseases to be monitored,Neosporosis,Cattle,3
2018,VD,Diseases to be controlled,Bluetongue,Cattle,7
2018,SG,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
2018,SH,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2018,TI,Diseases to be monitored,Maedi-Visna,Goat,2
2018,BE,Diseases to be monitored,Trichinellosis,Lynx,1
2018,BL,Diseases to be monitored,Tularemia,Hare,1
2018,AR,Diseases to be controlled,European foulbrood of bees,Bees,2
2018,TG,Diseases to be controlled,Salmonellosis,Cattle,2
2018,LU,Diseases to be monitored,Listeriosis,Cattle,1
2018,VD,Diseases to be controlled,Salmonellosis,Other wild animal,1
2018,LU,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,2
2018,BE,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,4
2018,ZH,Diseases to be monitored,Campylobacteriosis,Other pet,2
2018,NE,Diseases to be monitored,Echinococcosis,Pig,2
2018,SO,Diseases to be monitored,Campylobacteriosis,Chicken,1
2018,BL,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2018,GR,Diseases to be monitored,Neosporosis,Cattle,5
2018,AG,Diseases to be controlled,Leptospirosis,Other wild animal,2
2018,BS,Diseases to be monitored,Campylobacteriosis,Other zoo animal,1
2018,AR,Diseases to be monitored,Campylobacteriosis,Dog,1
2018,FR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2018,BS,Diseases to be monitored,Campylobacteriosis,Dog,1
2018,SG,Diseases to be monitored,Enzootic abortion of ewes,Sheep,3
2018,VD,Diseases to be controlled,Paratuberculosis,Cattle,8
2018,FR,Diseases to be monitored,Echinococcosis,Pig,6
2018,SH,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2018,LU,Diseases to be monitored,Neosporosis,Cattle,10
2018,NE,Diseases to be monitored,Campylobacteriosis,Cat,1
2018,AG,Diseases to be monitored,Yersiniosis,Dog,1
2018,BE,Diseases to be monitored,Echinococcosis,Other wild animal,1
2018,ZG,Diseases to be controlled,Salmonellosis,Cattle,1
2018,LU,Diseases to be controlled,Salmonellosis,Dog,2
2018,GE,Diseases to be monitored,Toxoplasmosis,Cat,1
2018,JU,Diseases to be controlled,European foulbrood of bees,Bees,1
2018,NE,Diseases to be controlled,Salmonellosis,Snake,4
2018,LU,Diseases to be controlled,Salmonellosis,Cattle,9
2018,AR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,3
2018,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,3
2018,ZH,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2018,AG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,7
2018,NE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,BL,Diseases to be monitored,Echinococcosis,Wild boar,1
2018,GR,Diseases to be monitored,Q fever (Coxiellosis),Goat,6
2018,AG,Diseases to be monitored,Listeriosis,Chicken,1
2018,TG,Diseases to be controlled,European foulbrood of bees,Bees,39
2018,GL,Diseases to be monitored,Tularemia,Hare,1
2018,VD,Diseases to be monitored,Campylobacteriosis,Dog,11
2018,GR,Diseases to be controlled,American foulbrood of bees,Bees,1
2018,UR,Diseases to be controlled,European foulbrood of bees,Bees,9
2018,FR,Diseases to be monitored,Cryptosporidiosis,Cattle,9
2018,ZH,Diseases to be monitored,Campylobacteriosis,Dog,9
2018,BS,Diseases to be controlled,Salmonellosis,Songbird,1
2018,SZ,Diseases to be controlled,European foulbrood of bees,Bees,2
2018,FR,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2018,VS,Diseases to be controlled,Paratuberculosis,Cattle,1
2018,LU,Diseases to be monitored,Enzootic abortion of ewes,Sheep,5
2018,ZH,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2018,ZH,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,7
2018,ZG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,4
2018,GL,Diseases to be controlled,European foulbrood of bees,Bees,21
2018,LU,Diseases to be monitored,Maedi-Visna,Goat,2
2018,ZH,Diseases to be controlled,Salmonellosis,Domestic duck,1
2018,VD,Diseases to be controlled,American foulbrood of bees,Bees,4
2018,GR,Diseases to be controlled,European foulbrood of bees,Bees,17
2018,BE,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2018,ZH,Diseases to be controlled,European foulbrood of bees,Bees,31
2018,TG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2018,SH,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2018,ZH,Diseases to be monitored,Campylobacteriosis,Other wild bird,2
2018,ZH,Diseases to be monitored,Campylobacteriosis,Chicken,1
2018,SH,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2018,SG,Diseases to be controlled,Salmonella infection of poultry,Other domestic bird,1
2018,VD,Diseases to be monitored,Neosporosis,Cattle,1
2018,VD,Diseases to be monitored,Echinococcosis,Dog,1
2018,SO,Diseases to be monitored,Campylobacteriosis,Cat,1
2018,BE,Diseases to be controlled,Salmonellosis,Dog,2
2018,SZ,Diseases to be controlled,Salmonellosis,Sheep,1
2018,SO,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2018,ZH,Diseases to be controlled,Paratuberculosis,Cattle,3
2018,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2018,LU,Diseases to be controlled,Bluetongue,Cattle,9
2018,SG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,14
2018,ZH,Diseases to be monitored,Campylobacteriosis,Other wild animal,1
2018,LU,Diseases to be monitored,Cryptosporidiosis,Pig,1
2018,BE,Diseases to be monitored,Echinococcosis,Pig,14
2018,GR,Diseases to be controlled,Paratuberculosis,Goat,5
2018,SO,Diseases to be controlled,Salmonellosis,Cattle,2
2018,NE,Diseases to be controlled,Salmonella infection of poultry,Chicken,1
2018,SO,Diseases to be controlled,European foulbrood of bees,Bees,6
2018,SO,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2018,FR,Diseases to be monitored,Proliferative kidney disease of fish,Fish,1
2018,TI,Diseases to be monitored,Enzootic abortion of ewes,Sheep,9
2018,FR,Diseases to be controlled,Paratuberculosis,Cattle,2
2018,SG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,5
2018,FR,Diseases to be monitored,Toxoplasmosis,Goat,1
2018,VD,Diseases to be controlled,European foulbrood of bees,Bees,1
2018,SG,Diseases to be controlled,Salmonellosis,Horse,1
2018,AR,Diseases to be monitored,Trichinellosis,Lynx,1
2018,SG,Diseases to be monitored,Campylobacteriosis,Dog,5
2018,AI,Diseases to be monitored,Campylobacteriosis,Cattle,2
2018,TG,Diseases to be controlled,Salmonellosis,Snake,1
2018,GR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,5
2018,SO,Diseases to be monitored,Cryptosporidiosis,Cattle,2
2018,NE,Diseases to be controlled,Salmonellosis,Dog,2
2018,VS,Diseases to be monitored,Maedi-Visna,Goat,1
2018,AR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2018,BE,Diseases to be controlled,Salmonellosis,Lizard,1
2018,SO,Diseases to be controlled,Bluetongue,Cattle,13
2018,JU,Diseases to be controlled,Bluetongue,Sheep,1
2018,GE,Diseases to be controlled,Leptospirosis,Other wild animal,1
2018,BE,Diseases to be monitored,Cryptosporidiosis,Cattle,4
2018,AG,Diseases to be controlled,Salmonellosis,Dog,1
2018,SO,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,5
2018,SO,Diseases to be monitored,Tularemia,Hare,2
2018,AG,Diseases to be controlled,Bluetongue,Cattle,4
2018,LU,Diseases to be monitored,Campylobacteriosis,Monkey,1
2018,FR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,3
2018,BL,Diseases to be controlled,Salmonellosis,Cattle,2
2018,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,4
2018,GR,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2018,FR,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
2018,SZ,Diseases to be monitored,Campylobacteriosis,Cattle,1
2018,BS,Diseases to be monitored,Q fever (Coxiellosis),Monkey,1
2018,NE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,9
2018,BE,Diseases to be controlled,Leptospirosis,Other wild animal,2
2018,ZH,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,4
2018,TG,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,SG,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,3
2018,BE,Diseases to be monitored,Maedi-Visna,Sheep,2
2018,BE,Diseases to be monitored,Enzootic abortion of ewes,Goat,2
2018,VD,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,3
2018,BE,Diseases to be monitored,Neosporosis,Sheep,1
2018,AG,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2018,FR,Diseases to be controlled,Leptospirosis,Other wild animal,1
2018,BE,Diseases to be controlled,Salmonellosis,Horse,1
2018,BE,Diseases to be monitored,Campylobacteriosis,Pig,1
2018,FR,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2018,UR,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2018,BL,Diseases to be controlled,Bluetongue,Cattle,6
2018,LU,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,10
2018,FL,Diseases to be monitored,Q fever (Coxiellosis),Goat,1
2018,SG,Diseases to be monitored,Campylobacteriosis,Pig,1
2018,BL,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2018,AG,Diseases to be controlled,Paratuberculosis,Cattle,2
2018,VD,Diseases to be monitored,Campylobacteriosis,Cat,5
2018,TG,Diseases to be monitored,Yersiniosis,Cattle,1
2018,TG,Diseases to be controlled,Paratuberculosis,Cattle,3
2018,LU,Diseases to be monitored,Maedi-Visna,Sheep,1
2018,BE,Diseases to be controlled,Salmonellosis,Other wild bird,1
2018,GR,Diseases to be controlled,Bluetongue,Cattle,3
2018,NE,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,5
2018,ZH,Diseases to be monitored,Tularemia,Hare,1
